2019-10-28 08:58:10[yx129:main] INFO  PropertiesUtils:Loading properties file from path:classpath:\config.properties
2019-10-28 11:12:29[yx129:main] INFO  RedisRegistry: [DUBBO] Register: dubbo://192.168.0.88:20003/com.yxw.mobileapp.invoke.OutsideInvokeService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.mobileapp.invoke.OutsideInvokeService&methods=openService&organization=www.yxw129.com&owner=www.yxw129.com&pid=2964&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232348964&version=dev, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  RedisRegistry: [DUBBO] Subscribe: provider://192.168.0.88:20003/com.yxw.mobileapp.invoke.OutsideInvokeService?anyhost=true&application=www.yxw129.dispatcher.com&category=configurators&check=false&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.mobileapp.invoke.OutsideInvokeService&methods=openService&organization=www.yxw129.com&owner=www.yxw129.com&pid=2964&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232348964&version=dev, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  AbstractConfig: [DUBBO] The service ready on spring started. service: com.yxw.interfaces.service.YxwCommService, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  AbstractConfig: [DUBBO] Export dubbo service com.yxw.interfaces.service.YxwCommService to local registry, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  AbstractConfig: [DUBBO] Export dubbo service com.yxw.interfaces.service.YxwCommService to url dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=2964&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232349719&version=dev, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  AbstractConfig: [DUBBO] Register dubbo service com.yxw.interfaces.service.YxwCommService url dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=2964&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232349719&version=dev to registry registry://127.0.0.1:6379/com.alibaba.dubbo.registry.RegistryService?application=www.yxw129.dispatcher.com&dubbo=1.0&organization=www.yxw129.com&owner=www.yxw129.com&password=yixiang129&pid=2964&registry=redis&timestamp=1572232349718, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  RedisRegistry: [DUBBO] Load registry store file C:\Users\T440s\.dubbo\dubbo-registry-127.0.0.1.cache, data: {com.yxw.insurance.interfaces.service.InsuranceLocalDataService:dev=dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=7800&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571965409509&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=21912&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572231471157&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=12616&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571987074132&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=8728&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571883817549&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=11712&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572062975253&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=4204&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571883912669&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=16372&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572224377503&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=14976&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571898901193&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=14912&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572066120434&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=672&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571900211467&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=3380&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572053638246&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=23244&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572228561786&version=dev dubbo://192.168.0.88:20007/com.yxw.insurance.interfaces.service.InsuranceLocalDataService?anyhost=true&application=www.yxw129.mobileapp.com&charset=UTF-8&dubbo=yxw_dubbo&dynamic=false&generic=false&interface=com.yxw.insurance.interfaces.service.InsuranceLocalDataService&methods=localService&organization=www.yxw129.com&owner=www.yxw129.com&pid=14664&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571907127612&version=dev, com.yxw.interfaces.service.YxwCommService:dev=dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=5908&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572062837987&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=22316&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571907065299&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=7496&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571898798876&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=23096&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571987003722&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=12196&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572224303047&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=17544&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571883860047&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=12224&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572053590072&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=22104&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572066014254&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=1796&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571900171414&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=16576&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572228505747&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=16520&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572231440868&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=19148&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571965357564&version=dev dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=17864&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571883722292&version=dev, com.yxw.cache.core.serve.ServeComm:rc=dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=pop,pipeline,set,get,count,delete&organization=www.yxw129.com&owner=www.yxw129.com&pid=19448&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571883840549&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=23744&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572231425825&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=17288&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572062788578&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=14236&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572053574525&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=23388&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572228492362&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=1632&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572224273495&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=7520&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571965146335&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=pop,pipeline,set,get,count,delete&organization=www.yxw129.com&owner=www.yxw129.com&pid=20944&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571898779055&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=12892&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572065965304&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=23824&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571986272480&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=pop,pipeline,set,get,count,delete&organization=www.yxw129.com&owner=www.yxw129.com&pid=4816&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571883704161&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=15972&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571900154061&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=9028&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571907044130&version=rc dubbo://192.168.0.88:20009/com.yxw.cache.core.serve.ServeComm?anyhost=true&application=www.yxw129.cache.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.cache.core.serve.ServeComm&methods=count,get,pipeline,set,delete,pop&organization=www.yxw129.com&owner=www.yxw129.com&pid=8948&revision=rc&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571899828988&version=rc, com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService:dev=dubbo://192.168.0.88:20025/com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService?anyhost=true&application=www.yxw129.insurance.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService&methods=hospitalSettlement,hospitalFeeDetailInfo,hospitalRegistration&organization=www.yxw129.com&owner=www.yxw129.com&pid=2356&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1570600495653&version=dev dubbo://192.168.0.88:20025/com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService?anyhost=true&application=www.yxw129.insurance.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService&methods=hospitalSettlement,hospitalFeeDetailInfo,hospitalRegistration&organization=www.yxw129.com&owner=www.yxw129.com&pid=10228&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1571366535420&version=dev dubbo://192.168.0.88:20025/com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService?anyhost=true&application=www.yxw129.insurance.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService&methods=hospitalFeeDetailInfo,hospitalSettlement,hospitalRegistration&organization=www.yxw129.com&owner=www.yxw129.com&pid=15756&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1570523528161&version=dev dubbo://192.168.0.88:20025/com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService?anyhost=true&application=www.yxw129.insurance.com&charset=UTF-8&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.insurance.chinalife.interfaces.service.InsuranceChinalifeService&methods=hospitalSettlement,hospitalFeeDetailInfo,hospitalRegistration&organization=www.yxw129.com&owner=www.yxw129.com&pid=6184&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1570600751098&version=dev}, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  RedisRegistry: [DUBBO] Register: dubbo://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=2964&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232349719&version=dev, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  RedisRegistry: [DUBBO] Subscribe: provider://192.168.0.88:20003/com.yxw.interfaces.service.YxwCommService?anyhost=true&application=www.yxw129.dispatcher.com&category=configurators&check=false&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.interfaces.service.YxwCommService&methods=invoke&organization=www.yxw129.com&owner=www.yxw129.com&pid=2964&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232349719&version=dev, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:12:29[yx129:main] INFO  Main:Dubbo SpringContainer started!
2019-10-28 11:12:29[yx129:main] INFO  Main:[2019-10-28 11:12:29] Dubbo service server started!
2019-10-28 11:13:10[yx129:DubboRedisSubscribe] INFO  RedisRegistry: [DUBBO] redis event: /dubbo/com.yxw.mobileapp.invoke.OutsideInvokeService/providers = register, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:17:31[yx129:main] INFO  PropertiesUtils:Loading properties file from path:classpath:\config.properties
2019-10-28 11:17:32[yx129:main] INFO  LogbackContainer:using logger: logback
2019-10-28 11:17:32[yx129:main] INFO  Main:Use container type([spring]) to run dubbo serivce.
2019-10-28 11:17:32[yx129:main] INFO  ClassPathXmlApplicationContext:Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6072f9c0: startup date [Mon Oct 28 11:17:32 CST 2019]; root of context hierarchy
2019-10-28 11:17:32[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [spring-framework.xml]
2019-10-28 11:17:35[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from URL [file:/D:/eclipse2019project/yxw/yxw-interfaces-dispatcher/target/classes/dubbo/dubbo-service.xml]
2019-10-28 11:17:35[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [dubbo/consumer/service.xml]
2019-10-28 11:17:35[yx129:main] INFO  XmlBeanDefinitionReader:Loading XML bean definitions from class path resource [dubbo/provider/service.xml]
2019-10-28 11:17:36[yx129:main] INFO  YxwPropertyPlaceholderConfigurer:Loading properties file from URL [file:/D:/eclipse2019project/yxw/yxw-interfaces-dispatcher/target/classes/framework_dev.properties]
2019-10-28 11:17:36[yx129:main] INFO  AutowiredAnnotationBeanPostProcessor:JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-10-28 11:17:36[yx129:main] INFO  SpringContextHolder:注入ApplicationContext到SpringContextHolder:org.springframework.context.support.ClassPathXmlApplicationContext@6072f9c0: startup date [Mon Oct 28 11:17:32 CST 2019]; root of context hierarchy
2019-10-28 11:17:38[yx129:main] INFO  AbstractConfig: [DUBBO] The service ready on spring started. service: com.yxw.mobileapp.invoke.OutsideInvokeService, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:17:38[yx129:main] INFO  AbstractConfig: [DUBBO] Export dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService to local registry, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:17:38[yx129:main] INFO  AbstractConfig: [DUBBO] Export dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService to url dubbo://192.168.0.88:20003/com.yxw.mobileapp.invoke.OutsideInvokeService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.mobileapp.invoke.OutsideInvokeService&methods=openService&organization=www.yxw129.com&owner=www.yxw129.com&pid=14372&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232658351&version=dev, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:17:38[yx129:main] INFO  AbstractConfig: [DUBBO] Register dubbo service com.yxw.mobileapp.invoke.OutsideInvokeService url dubbo://192.168.0.88:20003/com.yxw.mobileapp.invoke.OutsideInvokeService?anyhost=true&application=www.yxw129.dispatcher.com&dubbo=1.0&dynamic=false&generic=false&interface=com.yxw.mobileapp.invoke.OutsideInvokeService&methods=openService&organization=www.yxw129.com&owner=www.yxw129.com&pid=14372&revision=dev&serialization=hessian2&server=netty&side=provider&timeout=60000&timestamp=1572232658351&version=dev to registry registry://127.0.0.1:6379/com.alibaba.dubbo.registry.RegistryService?application=www.yxw129.dispatcher.com&dubbo=1.0&organization=www.yxw129.com&owner=www.yxw129.com&password=yixiang129&pid=14372&registry=redis&timestamp=1572232658336, dubbo version: 1.0, current host: 127.0.0.1
2019-10-28 11:17:38[yx129:main] INFO  AbstractServer: [DUBBO] Start NettyServer bind /0.0.0.0:20003, export /192.168.0.88:20003, dubbo version: 1.0, current host: 127.0.0.1
